GRND_UDGD_SE,ORTM_UTLZ_TYPE,SGG_CD,FCLT_CD,FCLT_SE_CD,ROAD_NM_CD,LOT_MIN,SHNT_PSBLTY_NOPE,FCLT_SCL,LOT_SEC,EMD_NM,FCLT_ADDR_RONA,SE_CD,OPN_YN,LAT_SEC,LAT_PROVIN,LAT_MIN,MNG_INST_TELNO,FCLT_NM,FCLT_DSGN_DAY,MNG_INST_NM,FCLT_ADDR_LOTNO,SCL_UNIT,LOT_PROVIN,EMD_CD
1,주차장,3440000,S199100007,3           ,3007012     ,35,4615,3808,47,봉덕3동,"대구광역시 남구 앞산순환로 655 (봉덕동, 대덕2차맨션)",2,Y,1,35,50,053-664-3890,대덕2차맨션 지하1층 주차장,19911202,대구광역시 남구청,대구광역시 남구 봉덕동 1329번지 1호,㎡,128,3440032     
1,주차장,3440000,S199500001,3           ,4232368     ,35,400,330,46,봉덕3동,"대구광역시 남구 효서2길 7 (봉덕동, 태성맨션)",2,Y,19,35,50,053-664-3890,태성맨션 지하1층 주차장,19951002,대구광역시 남구청,대구광역시 남구 봉덕동 1361번지 1호,㎡,128,3440032     
1,주차장,3440000,S199000009,3           ,3007012     ,35,4249,3506,48,봉덕3동,"대구광역시 남구 앞산순환로 657(봉덕동, 보성대덕아파트)",2,Y,59,35,49,053-664-3890,대덕1차맨션 지하1층 주차장,19900902,대구광역시 남구청,대구광역시 남구 봉덕동 1329-2 보성대덕아파트,㎡,128,3440032     
1,생활용수,3440000,E201600001,4           ,4232296     ,35,0,220,55,봉덕3동,대구광역시 남구 중앙대로22길 143 (봉덕동),1,Y,33,35,50,053-664-3890,오아시스 사우나,20210924,대구광역시 남구청,대구광역시 남구 봉덕동 617번지 12호,t(톤),128,3440032     
1,생활용수,3440000,E200700004,4           ,3007012     ,35,0,399,46,봉덕3동,"대구광역시 남구 앞산순환로 651 (봉덕동, 홈스파월드)",1,Y,59,35,49,053-664-3890,홈스파월드,20151201,대구광역시 남구청,대구광역시 남구 봉덕동 1329번지 73호,t(톤),128,3440032     
1,지하주차장,3470000,S201100021,3           ,4241551     ,31,3938,3249,25,월성1동,"대구광역시 달서구 조암남로16길 20 (월성동, 월성코오롱하늘채아파트 2단지)",2,Y,19,35,49,053-667-2890,월성동코오롱하늘채2단지 지하1층 지하주차장,20110802,대구광역시 달서구청,대구광역시 달서구 월성동 1551번지,㎡,128,3470037     
1,지하주차장,3470000,S201100018,3           ,3147039     ,31,3814,3147,48,월성1동,"대구광역시 달서구 조암남로 24 (월성동, 태왕아너스월성)",2,Y,20,35,49,053-667-2890,태왕아너스월성아파트 지하1층 지하주차장,20110802,대구광역시 달서구청,대구광역시 달서구 월성동 585번지,㎡,128,3470037     
1,지하주차장,3470000,S199700017,3           ,4241038     ,33,1600,1320,3,송현2동,"대구광역시 달서구 구마로52안길 57 (송현동, 송현제림아파트)",2,Y,4,35,50,053-667-2890,송현제림아파트 지하주차장 1층,19970701,대구광역시 달서구청,대구광역시 달서구 송현동 110번지,㎡,128,3470044     
1,지하주차장,3470000,S201400005,3           ,3007013     ,33,2096,1730,9,송현2동,"대구광역시 달서구 월배로 431, 목화 스크린골프 (송현동)",2,Y,58,35,49,053-667-2890,목화 스크린골프 지하1층,20140521,대구광역시 달서구청,대구광역시 달서구 송현동 143번지 2호,㎡,128,3470044     
1,주차장,3430000,S201100021,3           ,4229088     ,34,7621,6288,9,비산4동,"대구광역시 서구 달서로17길 17 (비산동, 한신휴플러스 아파트)",2,Y,12,35,52,053-663-2710,"한신휴플러스 지하1,2층주차장",20110118,대구광역시 서구청,대구광역시 서구 비산동 315번지,㎡,128,3430028     
1,교육시설,3430000,S202300003,3           ,4229105     ,34,495,409,9,비산1동,"대구광역시 서구 달서로45길 30, 비봉초등학교 (비산동)",2,Y,58,35,52,053-663-2710,비봉초등학교 지하주차장 1층,20230728,대구광역시 서구청,대구광역시 서구 비산동 705-1 비봉초등학교,㎡,128,3430026     
0,생활용수,3430000,E201800001,4           ,4229196     ,34,0,98,12,비산1동,대구광역시 서구 북비산로67길 5 (비산동),1,Y,52,35,52,053-663-2710,장생사우나,20180427,대구광역시 서구청,대구광역시 서구 비산동 577번지 1호,t(톤),128,3430026     
0,생활용수,3430000,E199300001,4           ,3143015     ,32,0,288,57,내당4동,"대구광역시 서구 평리로 236 (내당동, 삼익뉴타운)",1,Y,38,35,51,,삼익스파빌,19931220,대구광역시 서구청,대구광역시 서구 내당동 308번지 11호,t(톤),128,3430025     
0,식수,3430000,E199900001,1           ,4229230     ,33,0,200,8,내당4동,대구광역시 서구 서대구로3길 43 (내당동),1,Y,31,35,51,,감삼못공원,19991214,대구광역시 서구청,대구광역시 서구 내당동 463번지 7호,t(톤),128,3430025     
1,생활용수,3410000,E199200001,1           ,3007001     ,36,0,906,12,동인동,"대구광역시 중구 국채보상로 670 (동인동2가, 국채보상운동기념공원)",1,Y,6,35,52,053-661-2250,국채보상운동기념공원,19801220,대구광역시 중구청,대구광역시 중구 동인동2가 42번지,t(톤),128,3410087     
0,생활용수,3410000,E199200004,1           ,3141011     ,36,0,374,8,동인동,"대구광역시 중구 태평로 225 (동인동1가, 78태평아파트)",1,Y,26,35,52,053-661-2250,78태평아파트,19920601,대구광역시 중구청,대구광역시 중구 동인동1가 116번지,t(톤),128,3410087     
1,생활용수,3430000,E200900002,3           ,3143004     ,34,0,197,4,비산6동,대구광역시 서구 문화로 322 (비산동),1,Y,33,35,52,053-663-4426,비산웰빙하와이(사우나),20081231,대구광역시 서구청,대구광역시 서구 비산동 475번지 2호,t(톤),128,3430030     
1,기타,3430000,S198100086,3           ,3007024     ,33,3652,3013,21,비산7동,대구광역시 서구 팔달로 54 (비산동),2,Y,24,35,53,053-663-2910,트레이더스 홀세일 클럽 비산점 지하 1~2층,20070102,대구광역시 서구청,대구광역시 서구 비산동 1610번지 3호,㎡,128,3430031     
1,기타,3430000,S199600060,3           ,3007001     ,33,721,595,33,평리3동,"대구광역시 서구 국채보상로 257 (평리동, 서구청)",2,Y,17,35,52,053-663-4426,서구청 지하 1층,19960422,대구광역시 서구청,대구광역시 서구 평리동 1230번지 9호,㎡,128,3430034     
1,지하주차장,3430000,S201300002,3           ,3007001     ,33,1123,927,33,평리3동,"대구광역시 서구 국채보상로 257 (평리동, 서구청)",2,Y,21,35,52,053-663-4426,서구보건소 지하1층,20130104,대구광역시 서구청,대구광역시 서구 평리동 1230번지 9호,㎡,128,3430034     
1,지하주차장,3450000,S201700006,3           ,3145055     ,30,1573,1298,33,관문동,"대구광역시 북구 내곡로 15 (사수동, 대구금호엘에이치천년나무8단지)",2,Y,49,35,53,053-665-3930,금호천년나무8단지 지하주차장 1층,20171228,대구광역시 북구청,대구광역시 북구 사수동 771번지,㎡,128,3450079     
1,지하주차장,3450000,S201700007,3           ,3145055     ,30,7402,6107,37,관문동,"대구광역시 북구 내곡로 69 (사수동, 대구금호엘에이치천년나무5단지)",2,Y,8,35,54,053-665-3930,금호천년나무5단지 지하주차장 1층,20171228,대구광역시 북구청,대구광역시 북구 사수동 787번지,㎡,128,3450079     
1,주차장,3450000,S201600003,3           ,3145043     ,35,9157,7555,59,침산2동,"대구광역시 북구 침산남로 215(침산동, 강변일성트루엘)",2,Y,13,35,53,053-665-3460,강변일성트루엘 지하주차장 1~3층,20160122,대구광역시 북구청,대구광역시 북구 침산동 1755 강변일성트루엘,㎡,128,3450031     
1,주차장,3450000,S201600009,3           ,2007001     ,35,2226,1837,42,침산2동,"대구광역시 북구 중앙대로 591(침산동, 침산동코오롱하늘채아파트)",2,Y,10,35,53,053-665-3460,침산코오롱 하늘채2단지 지하주차장 1층,20161124,대구광역시 북구청,대구광역시 북구 침산동 105-1 침산동코오롱하늘채아파트,㎡,128,3450031     
1,주차장,3450000,S200400017,3           ,4235408     ,35,2972,2452,34,침산2동,"대구광역시 북구 침산남로31길 11(침산동, 옥석타운)",2,Y,22,35,53,053-665-3460,옥석타운 지하주차장 1층,20040701,대구광역시 북구청,대구광역시 북구 침산동 286-1 옥석타운,㎡,128,3450031     
1,주차장,3450000,S200400018,3           ,4235419     ,35,7926,6539,30,침산2동,"대구광역시 북구 침산로22길 5(침산동, 침산한라스카이빌)",2,Y,8,35,53,053-665-3460,침산한라스카이빌 지하주차장 1층,20040701,대구광역시 북구청,대구광역시 북구 침산동 227-1 침산한라스카이빌,㎡,128,3450031     
1,주차장,3450000,S200400019,3           ,4235410     ,35,5866,4840,42,침산2동,"대구광역시 북구 침산남로37길 24(침산동, 침산2차화성아파트)",2,Y,20,35,53,053-665-3460,침산2차화성타운 지하주차장 1~2층,20040701,대구광역시 북구청,대구광역시 북구 침산동 123-1 침산2차화성아파트,㎡,128,3450031     
1,주차장,3450000,S202000001,3           ,3145032     ,35,34878,28775,31,침산2동,"대구광역시 북구 성북로 70(침산동, 침산화성파크드림)",2,Y,28,35,53,053-665-3460,침산화성파크드림 지하주차장 1~2층,20200515,대구광역시 북구청,대구광역시 북구 침산동 1761 침산화성파크드림,㎡,128,3450031     
1,주차장,3440000,S199400003,3           ,4232145     ,36,369,305,24,이천동,"대구광역시 남구 명덕로68길 19 (이천동, 강변타운)",2,Y,15,35,51,053-664-3890,강변아파트 104동 지하주차장 1층,19940103,대구광역시 남구청,대구광역시 남구 이천동 214번지 456호,㎡,128,3440054     
1,주차장,3440000,S200600002,3           ,4232379     ,36,2393,1975,4,이천동,"대구광역시 남구 희망로5길 12 (이천동, 대성유니드아파트)",2,Y,55,35,50,053-664-3890,희망교대성유니드 지하주차장 1층,20060807,대구광역시 남구청,대구광역시 남구 이천동 361번지 16호,㎡,128,3440054     
1,주차장,3440000,S200300001,3           ,3007015     ,36,1511,1247,16,이천동,"대구광역시 남구 희망로 57 (이천동, 이천주공2단지)",2,Y,52,35,50,053-664-3890,이천주공2단지 지하주차장 1층,20030102,대구광역시 남구청,대구광역시 남구 이천동 551번지 1호,㎡,128,3440054     
1,주차장,3440000,S201000017,3           ,4232265     ,35,2521,2080,44,이천동,"대구광역시 남구 이천로19길 68 (이천동, 교대역월드메르디앙)",2,Y,3,35,51,053-664-3890,월드메르디앙 지하주차장 2층,20101214,대구광역시 남구청,대구광역시 남구 이천동 452번지,㎡,128,3440054     
1,주차장,3440000,S199900001,3           ,4232145     ,36,2733,2255,21,이천동,"대구광역시 남구 명덕로68길 77 (이천동, 대구이천주공1아파트)",2,Y,7,35,51,053-664-3890,이천주공1단지 지하주차장 2층,19990102,대구광역시 남구청,대구광역시 남구 이천동 121번지 70호,㎡,128,3440054     
1,주차장,3440000,S201000018,3           ,4232099     ,36,849,701,21,이천동,"대구광역시 남구 대봉로26길 38 (이천동, 이천뜨란채3단지)",2,Y,58,35,50,053-664-3890,이천뜨란채3단지 지하주차장 1층,20101214,대구광역시 남구청,대구광역시 남구 이천동 243번지 1호,㎡,128,3440054     
1,주차장,3440000,S201000019,3           ,4232099     ,36,693,572,22,이천동,"대구광역시 남구 대봉로26길 37 (이천동, 이천뜨란채4단지)",2,Y,2,35,51,053-664-3890,이천뜨란채4단지 지하주차장 1층,20101214,대구광역시 남구청,대구광역시 남구 이천동 239번지 2호,㎡,128,3440054     
0,생활용수,3440000,E199500002,2           ,4232252     ,35,0,600,47,이천동,"대구광역시 남구 영선길 96 (이천동, 영선초등학교)",1,Y,9,35,51,053-664-3890,영선초등학교,19960102,대구광역시 남구청,대구광역시 남구 이천동 447번지,t(톤),128,3440054     
0,생활용수,3440000,E202100001,3           ,3007015     ,36,0,360,13,이천동,대구광역시 남구 희망로 50 (이천동),1,Y,51,35,50,053-664-3890,웰빙스파 사우나,20210311,대구광역시 남구청,대구광역시 남구 이천동 520-9,t(톤),128,3440054     
1,기타,3440000,S198000019,3           ,4232113     ,34,848,700,5,대명4동,"대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)",2,Y,39,35,50,053-664-3930,가톨릭대학병원 라파엘관 북문 지하1층,20101229,대구광역시 남구청,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,㎡,128,3440036     
1,기타,3440000,S201000020,3           ,4232113     ,34,3023,2494,5,대명4동,"대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)",2,Y,39,35,50,053-664-3930,가톨릭대학병원 라파엘관 동문 지하1층,20101229,대구광역시 남구청,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,㎡,128,3440036     
1,기타,3440000,S198000018,3           ,4232113     ,34,4604,3799,5,대명4동,"대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)",2,Y,39,35,50,053-664-3930,가톨릭대학병원 스텔라관 지하1층,20101229,대구광역시 남구청,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,㎡,128,3440036     
1,주차장,3440000,S202200001,3           ,4232371     ,35,21227,17513,46,봉덕3동,"대구광역시 남구 효서길 53(봉덕동, 앞산태왕아너스)",2,Y,17,35,50,053-664-3890,앞산태왕아너스 지하주차장 B2~B3층,20221114,대구광역시 남구청,대구광역시 남구 봉덕동 1642 앞산태왕아너스,㎡,128,3440032     
1,주차장,3440000,S199400004,3           ,4232145     ,36,589,486,24,이천동,"대구광역시 남구 명덕로68길 19 (이천동, 강변타운)",2,Y,15,35,51,053-664-3890,강변아파트 107동 지하주차장 1층,19940103,대구광역시 남구청,대구광역시 남구 이천동 214번지 456호,㎡,128,3440054     
1,주차장,3430000,S202400007,3           ,3143004     ,33,88077,72664,28,평리3동,"대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)",2,Y,32,35,52,053-663-2710,"서대구역반도유보라센텀 지하주차장1,2층",20240405,대구광역시 서구청,대구광역시 서구 평리동 1083-2 서대구역반도유보라센텀,㎡,128,3430034     
1,지하주차장,3470000,S200600069,3           ,3147044     ,32,11520,9504,32,송현2동,"대구광역시 달서구 학산남로 90 (송현동, 우방송현하이츠)",2,Y,32,35,49,053-667-2890,우방송현하이츠 지하주차장 1층,20061227,대구광역시 달서구청,대구광역시 달서구 송현동 906번지,㎡,128,3470044     
1,교육장,3470000,S198400005,3           ,3147024     ,32,840,693,41,송현2동,"대구광역시 달서구 송현로 156 (송현동, 송현여자중,고등학교)",2,Y,52,35,49,053-667-2890,송현여자고등학교 지하1층 다목적교실,19840701,대구광역시 달서구청,대구광역시 달서구 송현동 540번지,㎡,128,3470044     
1,기타,3470000,S198700006,3           ,4241032     ,32,5200,4290,56,송현2동,"대구광역시 달서구 구마로40길 21 (송현동, 청구그린맨션1차아파트)",2,Y,10,35,50,053-667-2890,그린맨션1차 전체 동의 지하1층,19870701,대구광역시 달서구청,대구광역시 달서구 송현동 50번지,㎡,128,3470044     
1,기타,3470000,S201500001,3           ,2007002     ,32,7437,6136,52,죽전동,"대구광역시 달서구 달구벌대로 지하 1665 (감삼동, 대구지하철2호선 감삼역)",2,Y,15,35,51,053-667-2890,도시철도 감삼역 지하 1~3층,20150102,대구광역시 달서구청,대구광역시 달서구 감삼동 305번지,㎡,128,3470033     
